----------------------------------------------------------------------------------------------------
    DNS Case: k/delta = 1/6, Re_b = 5925 , Ri_b = 1 (Stratification)
----------------------------------------------------------------------------------------------------

    Flow Properties
        T_wall_bottom        =  297.8
        T_wall_top           =  317.8
        Ret_bottom           =  81.32570947138264
        Ret_top              =  108.42115287470615
        u_tau_bottom         =  0.014192748746559968
        u_tau_top            =  0.01858225323021491
        friction_T_bottom    =  0.1371169656102142
        friction_T_top       =  0.36197088417724743
        Nu_bottom            =  6.766275000714722
        Nu_top               =  5.865577806179816
        Cf_bottom            =  0.00335410617836209
        Cf_top               =  0.001789364790572273

----------------------------------------------------------------------------------------------------
rans(H)                 y/Ly                    fraction_fluid(y)
----------------------------------------------------------------------------------------------------
0.0                     -0.0815637863945893     0.0
0.0                     -0.08053782681729889    0.0
0.0                     -0.07951186724000844    0.0
261829.1313570479       -0.07848590766271801    0.000121875
261834.7007803177       -0.0774599480854276     0.0002625
261841.6453461623       -0.07643398850813715    0.000390625
261847.4789593028       -0.07540802893084671    0.000559375
261855.7484265512       -0.07438206935355629    0.000684375
261862.0732391867       -0.07335610977626586    0.000871875
261869.6374060307       -0.07233015019897539    0.001040625
261877.3980402379       -0.071304190621685      0.00121875
261883.9602315374       -0.07027823104439458    0.001465625
261892.8954336109       -0.06925227146710415    0.00169375
261902.7910986496       -0.0682263118898137     0.001928125
261912.9244612514       -0.06720035231252325    0.002184375
261924.3539188676       -0.06617439273523279    0.00243125
261935.1048434823       -0.06514843315794241    0.00271875
261945.6214661255       -0.064122473580652      0.00305625
261957.7714311411       -0.06309651400336155    0.003396875
261971.1797522874       -0.06207055442607109    0.0037375
261980.6635863214       -0.0610445948487807     0.004240625
261992.8421940028       -0.06001863527149025    0.004734375
262009.0143564071       -0.058992675694199796   0.00516875
262023.7664572751       -0.05796671611690939    0.005690625
262040.2976353973       -0.05694075653961895    0.006203125
262055.6539181433       -0.0559147969623285     0.006796875
262071.0956822347       -0.0548888373850381     0.007440625
262086.2197844918       -0.05386287780774765    0.008153125
262103.1938024129       -0.0528369182304572     0.0088625
262119.6717510693       -0.051810958653166796   0.009646875
262135.3716154053       -0.05078499907587635    0.01051875
262152.2662937007       -0.0497590394985859     0.011421875
262169.3512112924       -0.048733079921295504   0.012390625
262186.1456199075       -0.0477071203440051     0.013453125
262206.4569337436       -0.04668116076671465    0.01445625
262227.8601592849       -0.0456552011894242     0.015478125
262245.7953497986       -0.044629241612133795   0.016715625
262266.7788030967       -0.04360328203484335    0.01791875
262289.9626425711       -0.0425773224575529     0.01910625
262311.8473729113       -0.0415513628802625     0.020421875
262334.5356488705       -0.04052540330297206    0.021778125
262353.0640689865       -0.0394994437256816     0.023409375
262360.116639595        -0.0384734841483912     0.025728125
262368.9176057107       -0.03744752457110075    0.028221875
262377.5862365802       -0.036421564993810294   0.03100625
262386.386311053        -0.0353956054165199     0.034159375
262393.7034999421       -0.03436964583922945    0.0378
262403.2226963955       -0.033343686261939      0.041734375
262415.1990074922       -0.0323177266846486     0.045934375
262431.2149325442       -0.03129176710735815    0.05025
262446.8959896972       -0.030265807530067697   0.0550375
262461.2990447619       -0.029239847952777297   0.060446875
262475.6899043408       -0.028213888375486898   0.066428125
262493.7801165325       -0.02718792879819645    0.0726375
262512.8702186278       -0.026161969220906      0.079325
262536.7297098055       -0.0251360096436156     0.086028125
262560.6342529434       -0.02411005006632515    0.0932875
262587.7699452412       -0.0230840904890347     0.1007125
262611.5665978924       -0.0220581309117443     0.1092
262634.909173249        -0.021032171334453852   0.1185125
